whisky_id,whisky_name,distillery_name,category,region,country,age_statement,source_name,source_url,raw_tasting_notes,raw_flavor_tags,fruity_score,sweet_score,smoky_score,spicy_score,woody_score,confidence,match_method,review_status,quality_flags
W000765,bladnoch 10yo (f&f),Unknown,Malt,Unknown,Unknown,10yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000766,dalwhinnie 15yo,Unknown,Malt,Unknown,Unknown,15yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000767,glendronach 14yo virgin oak,Unknown,Malt,Unknown,Unknown,14yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000769,two brewers release 01 classic,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000770,ancnoc 12yo,Unknown,Malt,Unknown,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000772,timorous beastie 10yo,Unknown,Malt,Unknown,Unknown,10yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000773,glen breton 15yo battle of the glen,Unknown,Malt,Unknown,Unknown,15yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000774,ancnoc peter arkle (all releases),Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000776,tomatin cu bocan virgin oak edition,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000780,matsui mizunara cask,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000781,old pulteney huddart,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000782,balblair 2000,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000787,benriach 10yo,Unknown,Malt,Unknown,Unknown,10yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000788,game of thrones house stark dalwhinnie winter’s frost,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000789,inchgower 14yo (f&f),Unknown,Malt,Unknown,Unknown,14yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000790,sheep dip blended malt,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000793,glencadam 10yo,Unknown,Malt,Unknown,Unknown,10yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000794,macallan 12yo fine oak,The Macallan,Malt,Unknown,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,zero_flavor_vector
W000795,bruichladdich laddie classic (edition 01),Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000796,few single malt,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000800,craigellachie 13yo,Unknown,Malt,Unknown,Unknown,13yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000801,knappogue castle 12yo,Unknown,Malt,Unknown,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000803,benriach 12yo,Unknown,Malt,Unknown,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000805,nikka taketsuru nas,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000806,stronachie 10yo,Unknown,Malt,Unknown,Unknown,10yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000807,aultmore 12yo,Unknown,Malt,Unknown,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000809,bruichladdich laddie eight 8yo,Unknown,Malt,Unknown,Unknown,8yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000810,wemyss malts the hive,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000811,strathmill 12yo,Unknown,Malt,Unknown,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000812,tomintoul 25yo,Unknown,Malt,Unknown,Unknown,25yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000813,glenkinchie distiller's edition (all editions),Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000816,hazelburn 8yo (springbank),Unknown,Malt,Unknown,Unknown,8yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000817,hibiki harmony,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000818,ichiro's malt mizunara wood reserve (mwr),Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000819,tomatin cask strength,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000821,glenglassaugh octaves classic,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000826,mannochmore 12yo (f&f),Unknown,Malt,Unknown,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000827,tamdhu 10yo,Unknown,Malt,Unknown,Unknown,10yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000828,benriach 20yo,Unknown,Malt,Unknown,Unknown,20yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000830,tomintoul 16yo,Unknown,Malt,Unknown,Unknown,16yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000831,wolfburn (nas),Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000832,deveron 10yo,Unknown,Malt,Unknown,Unknown,10yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000834,arran malt lochranza reserve,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000836,hibiki harmony master's select,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000838,highland park svein,Unknown,Malt,Highland,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000839,mackinlay's shackleton blended malt,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000840,tullibardine vintage 1993,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000841,glen breton ice 12yo,Unknown,Malt,Unknown,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000843,balblair 12yo,Unknown,Malt,Unknown,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000845,bladnoch 1993-2009 (g&m),Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000846,bladnoch vintage 1992-2007 (signatory),Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000847,glen breton ice 10yo,Unknown,Malt,Unknown,Unknown,10yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000849,white oak akashi 5yo,Unknown,Malt,Unknown,Unknown,5yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000850,glenkinchie 12yo,Unknown,Malt,Unknown,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000851,highland park harald,Unknown,Malt,Highland,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000852,glenrothes alba reserve,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000854,tomatin legacy,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000855,glenlossie 10yo (f&f),Unknown,Malt,Unknown,Unknown,10yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000856,stronachie 12yo,Unknown,Malt,Unknown,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000861,glenglassaugh evolution,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000862,glenrothes bourbon cask reserve,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000863,macallan gold,The Macallan,Malt,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W000863.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",0.0,1.0,0.0,1.0,0.0,high,exact,auto_candidate,ok
W000864,nikka gold & gold,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000865,the quiet man 8yo single malt,Unknown,Malt,Unknown,Unknown,8yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000868,cardhu amber rock,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000869,knappogue castle vintage,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000871,tormore 14yo,Unknown,Malt,Unknown,Unknown,14yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000873,glen spey 12yo (f&f),Unknown,Malt,Unknown,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000874,speyburn 10yo,Unknown,Malt,Unknown,Unknown,10yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000875,cardhu 12yo,Unknown,Malt,Unknown,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000876,game of thrones house targaryen cardhu gold reserve,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000877,glenturret 10yo,Unknown,Malt,Unknown,Unknown,10yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000878,pig's nose 5yo blended malt,Unknown,Malt,Unknown,Unknown,5yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000879,tullibardine aged oak edition,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000880,glen moray 12yo,Unknown,Malt,Unknown,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000881,tomatin cu bocan,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000882,glenrothes 10yo,Unknown,Malt,Unknown,Unknown,10yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000883,bladnoch 16yo (signatory),Unknown,Malt,Unknown,Unknown,16yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000884,glen breton 10yo rare,Unknown,Malt,Unknown,Unknown,10yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000885,lohin mckinnon single malt,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000887,tormore 12yo,Unknown,Malt,Unknown,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000888,white oak akashi single malt (nas),Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000890,glen moray classic,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000891,knockando 12yo (all vintages),Unknown,Malt,Unknown,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000893,tomintoul 10yo,Unknown,Malt,Unknown,Unknown,10yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000894,speyside 12yo,Unknown,Malt,Speyside,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000896,benriach heart of speyside,Unknown,Malt,Speyside,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000897,kirin 18yo (fuji sanroku),Unknown,Malt,Unknown,Unknown,18yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000898,macallan gold double cask,The Macallan,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,zero_flavor_vector
W000900,loch lomond nas,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000902,glen breton 14yo,Unknown,Malt,Unknown,Unknown,14yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000903,tullibardine sovereign,Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000906,mcclelland's lowland single malt,Unknown,Malt,Lowland,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000907,port ellen 2nd release 24yo 59.35%,Unknown,Malt,Unknown,Unknown,24yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000908,port ellen 9th release 30yo,Unknown,Malt,Unknown,Unknown,30yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000909,caol ila 35yo,Unknown,Malt,Unknown,Unknown,35yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000910,port ellen 14th release 35yo,Unknown,Malt,Unknown,Unknown,35yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000911,port ellen 10th release 31yo,Unknown,Malt,Unknown,Unknown,31yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000912,port ellen 15th release 32yo,Unknown,Malt,Unknown,Unknown,32yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000913,port ellen 11th release 32yo,Unknown,Malt,Unknown,Unknown,32yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000914,port ellen 7th release 28yo,Unknown,Malt,Unknown,Unknown,28yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000916,port ellen (all ob releases),Unknown,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000917,caol ila 30yo,Unknown,Malt,Unknown,Unknown,30yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000918,port ellen 16th release 37yo,Unknown,Malt,Unknown,Unknown,37yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000919,port ellen 6th release 27yo,Unknown,Malt,Unknown,Unknown,27yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000921,port ellen 3rd release 24yo,Unknown,Malt,Unknown,Unknown,24yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000922,port ellen 4th release 25yo,Unknown,Malt,Unknown,Unknown,25yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000923,port ellen 17th release 37yo,Unknown,Malt,Unknown,Unknown,37yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000924,ledaig 19yo 1998 pedro ximénez finish,Unknown,Malt,Unknown,Unknown,19yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000925,springbank 16yo local barley,Unknown,Malt,Unknown,Unknown,16yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000926,ledaig 42yo,Unknown,Malt,Unknown,Unknown,42yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W000928,port ellen 12th release 32yo,Unknown,Malt,Unknown,Unknown,32yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
